2015-02-03, 16:50, 38
2015-02-03, 16:55, 30
2015-02-03, 17:00, 17
2015-02-03, 17:05, 4
2015-02-03, 17:10, 5
2015-02-03, 17:15, 18
2015-02-03, 17:20, 28
2015-02-03, 17:25, 20
2015-02-03, 17:30, 27
2015-02-03, 17:35, 27
2015-02-03, 17:40, 38
2015-02-03, 17:45, 30
2015-02-03, 17:50, 36
2015-02-03, 17:55, 29
2015-02-03, 18:00, 18
2015-02-03, 18:05, 10
2015-02-03, 18:10, 0
2015-02-03, 18:15, 5
2015-02-03, 18:20, 20
2015-02-03, 18:25, 10
2015-02-03, 18:30, 8
2015-02-03, 18:35, 11
2015-02-03, 18:40, 10
2015-02-03, 18:45, 12
2015-02-03, 18:50, 24
2015-02-03, 18:55, 15
2015-02-03, 19:00, 19
2015-02-03, 19:05, 12
2015-02-03, 19:10, 21
2015-02-03, 19:15, 26
2015-02-03, 19:20, 39
2015-02-03, 19:25, 40
2015-02-03, 19:30, 46
2015-02-03, 19:35, 51
2015-02-03, 19:40, 59
2015-02-03, 19:45, 47
2015-02-03, 19:50, 51
2015-02-03, 19:55, 59
2015-02-03, 20:00, 68
2015-02-03, 20:05, 81
2015-02-03, 20:10, 88
2015-02-03, 20:15, 75
2015-02-03, 20:20, 63
2015-02-03, 20:25, 75
2015-02-03, 20:30, 69
2015-02-03, 20:35, 70
2015-02-03, 20:40, 73
2015-02-03, 20:45, 66
2015-02-03, 20:50, 75
2015-02-03, 20:55, 75
2015-02-03, 21:00, 79
2015-02-03, 21:05, 85
2015-02-03, 21:10, 95
2015-02-03, 21:15, 94
2015-02-03, 21:20, 93
2015-02-03, 21:25, 91
2015-02-03, 21:30, 99
2015-02-03, 21:35, 95
2015-02-03, 21:40, 81
2015-02-03, 21:45, 99
2015-02-03, 21:50, 93
2015-02-03, 21:55, 98
2015-02-03, 22:00, 92
2015-02-04, 15:35, 0
2015-02-04, 15:40, 46
2015-02-04, 15:45, 79
2015-02-04, 15:50, 62
2015-02-04, 15:55, 77
2015-02-04, 16:00, 58
2015-02-04, 16:05, 62
2015-02-04, 16:10, 99
2015-02-04, 16:15, 68
2015-02-04, 16:20, 60
2015-02-04, 16:25, 56
2015-02-04, 16:30, 46
2015-02-04, 16:35, 31
2015-02-04, 16:40, 20
2015-02-04, 16:45, 15
2015-02-04, 16:50, 42
2015-02-04, 16:55, 61
2015-02-04, 17:00, 82
2015-02-04, 17:05, 83
2015-02-04, 17:10, 76
2015-02-04, 17:15, 79
2015-02-04, 17:20, 57
2015-02-04, 17:25, 50
2015-02-04, 17:30, 59
2015-02-04, 17:35, 62
2015-02-04, 17:40, 76
2015-02-04, 17:45, 76
2015-02-04, 17:50, 85
2015-02-04, 17:55, 87
2015-02-04, 18:00, 83
2015-02-04, 18:05, 88
2015-02-04, 18:10, 80
2015-02-04, 18:15, 79
2015-02-04, 18:20, 68
2015-02-04, 18:25, 61
2015-02-04, 18:30, 56
2015-02-04, 18:35, 44
2015-02-04, 18:40, 57
2015-02-04, 18:45, 48
2015-02-04, 18:50, 37
2015-02-04, 18:55, 39
2015-02-04, 19:00, 43
2015-02-04, 19:05, 48
2015-02-04, 19:10, 61
2015-02-04, 19:15, 57
2015-02-04, 19:20, 57
2015-02-04, 19:25, 57
2015-02-04, 19:30, 56
2015-02-04, 19:35, 63
2015-02-04, 19:40, 70
2015-02-04, 19:45, 52
2015-02-04, 19:50, 43
2015-02-04, 19:55, 43
2015-02-04, 20:00, 45
2015-02-04, 20:05, 40
2015-02-04, 20:10, 59
2015-02-04, 20:15, 36
2015-02-04, 20:20, 27
2015-02-04, 20:25, 22
2015-02-04, 20:30, 32
2015-02-04, 20:35, 42
2015-02-04, 20:40, 36
2015-02-04, 20:45, 56
2015-02-04, 20:50, 54
2015-02-04, 20:55, 64
2015-02-04, 21:00, 67
2015-02-04, 21:05, 62
2015-02-04, 21:10, 64
2015-02-04, 21:15, 65
2015-02-04, 21:20, 67
2015-02-04, 21:25, 68
2015-02-04, 21:30, 86
2015-02-04, 21:35, 95
2015-02-04, 21:40, 99
2015-02-04, 21:45, 78
2015-02-04, 21:50, 31
2015-02-04, 21:55, 15
2015-02-04, 22:00, 11
2015-02-05, 15:35, 0
2015-02-05, 15:40, 42
2015-02-05, 15:45, 58
2015-02-05, 15:50, 52
2015-02-05, 15:55, 63
2015-02-05, 16:00, 67
2015-02-05, 16:05, 60
