2015-02-19, 15:35, 42
2015-02-19, 15:40, 40
2015-02-19, 15:45, 43
2015-02-19, 15:50, 35
2015-02-19, 15:55, 28
2015-02-19, 16:00, 35
2015-02-19, 16:05, 31
2015-02-19, 16:10, 45
2015-02-19, 16:15, 46
2015-02-19, 16:20, 25
2015-02-19, 16:25, 39
2015-02-19, 16:30, 43
2015-02-19, 16:35, 64
2015-02-19, 16:40, 72
2015-02-19, 16:45, 79
2015-02-19, 16:50, 86
2015-02-19, 16:55, 82
2015-02-19, 17:00, 88
2015-02-19, 17:05, 99
2015-02-19, 17:10, 60
2015-02-19, 17:15, 63
2015-02-19, 17:20, 76
2015-02-19, 17:25, 78
2015-02-19, 17:30, 77
2015-02-19, 17:35, 65
2015-02-19, 17:40, 70
2015-02-19, 17:45, 64
2015-02-19, 17:50, 57
2015-02-19, 17:55, 52
2015-02-19, 18:00, 50
2015-02-19, 18:05, 59
2015-02-19, 18:10, 62
2015-02-19, 18:15, 49
2015-02-19, 18:20, 53
2015-02-19, 18:25, 51
2015-02-19, 18:30, 47
2015-02-19, 18:35, 35
2015-02-19, 18:40, 26
2015-02-19, 18:45, 21
2015-02-19, 18:50, 24
2015-02-19, 18:55, 18
2015-02-19, 19:00, 9
2015-02-19, 19:05, 11
2015-02-19, 19:10, 4
2015-02-19, 19:15, 11
2015-02-19, 19:20, 6
2015-02-19, 19:25, 8
2015-02-19, 19:30, 2
2015-02-19, 19:35, 0
2015-02-19, 19:40, 0
2015-02-19, 19:45, 1
2015-02-19, 19:50, 5
2015-02-19, 19:55, 4
2015-02-19, 20:00, 17
2015-02-19, 20:05, 11
2015-02-19, 20:10, 13
2015-02-19, 20:15, 17
2015-02-19, 20:20, 15
2015-02-19, 20:25, 12
2015-02-19, 20:30, 6
2015-02-19, 20:35, 5
2015-02-19, 20:40, 14
2015-02-19, 20:45, 4
2015-02-19, 20:50, 11
2015-02-19, 20:55, 8
2015-02-19, 21:00, 8
2015-02-19, 21:05, 14
2015-02-19, 21:10, 17
2015-02-19, 21:15, 22
2015-02-19, 21:20, 16
2015-02-19, 21:25, 13
2015-02-19, 21:30, 16
2015-02-19, 21:35, 17
2015-02-19, 21:40, 20
2015-02-19, 21:45, 18
2015-02-19, 21:50, 16
2015-02-19, 21:55, 17
2015-02-19, 22:00, 8
2015-02-20, 15:35, 0
2015-02-20, 15:40, 3
2015-02-20, 15:45, 0
2015-02-20, 15:50, 0
2015-02-20, 15:55, 2
2015-02-20, 16:00, 10
2015-02-20, 16:05, 6
2015-02-20, 16:10, 2
2015-02-20, 16:15, 5
2015-02-20, 16:20, 7
2015-02-20, 16:25, 10
2015-02-20, 16:30, 15
2015-02-20, 16:35, 10
2015-02-20, 16:40, 10
2015-02-20, 16:45, 26
2015-02-20, 16:50, 23
2015-02-20, 16:55, 27
2015-02-20, 17:00, 29
2015-02-20, 17:05, 37
2015-02-20, 17:10, 41
2015-02-20, 17:15, 37
2015-02-20, 17:20, 30
2015-02-20, 17:25, 33
2015-02-20, 17:30, 42
2015-02-20, 17:35, 42
2015-02-20, 17:40, 47
2015-02-20, 17:45, 41
2015-02-20, 17:50, 39
2015-02-20, 17:55, 37
2015-02-20, 18:00, 39
2015-02-20, 18:05, 40
2015-02-20, 18:10, 39
2015-02-20, 18:15, 36
2015-02-20, 18:20, 35
2015-02-20, 18:25, 38
2015-02-20, 18:30, 38
2015-02-20, 18:35, 35
2015-02-20, 18:40, 35
2015-02-20, 18:45, 55
2015-02-20, 18:50, 55
2015-02-20, 18:55, 56
2015-02-20, 19:00, 61
2015-02-20, 19:05, 59
2015-02-20, 19:10, 58
2015-02-20, 19:15, 63
2015-02-20, 19:20, 68
2015-02-20, 19:25, 69
2015-02-20, 19:30, 69
2015-02-20, 19:35, 67
2015-02-20, 19:40, 67
2015-02-20, 19:45, 73
2015-02-20, 19:50, 71
2015-02-20, 19:55, 71
2015-02-20, 20:00, 76
2015-02-20, 20:05, 75
2015-02-20, 20:10, 76
2015-02-20, 20:15, 76
2015-02-20, 20:20, 74
2015-02-20, 20:25, 70
2015-02-20, 20:30, 75
2015-02-20, 20:35, 79
2015-02-20, 20:40, 81
2015-02-20, 20:45, 81
2015-02-20, 20:50, 83
2015-02-20, 20:55, 84
2015-02-20, 21:00, 85
2015-02-20, 21:05, 87
2015-02-20, 21:10, 92
2015-02-20, 21:15, 98
2015-02-20, 21:20, 99
2015-02-20, 21:25, 95
2015-02-20, 21:30, 96
2015-02-20, 21:35, 95
2015-02-20, 21:40, 94
2015-02-20, 21:45, 92
2015-02-20, 21:50, 90
2015-02-20, 21:55, 87
2015-02-20, 22:00, 83
2015-02-23, 15:35, 0
2015-02-23, 15:40, 5
2015-02-23, 15:45, 42
2015-02-23, 15:50, 34
2015-02-23, 15:55, 33
2015-02-23, 16:00, 42
2015-02-23, 16:05, 45
2015-02-23, 16:10, 50
2015-02-23, 16:15, 51
2015-02-23, 16:20, 53
2015-02-23, 16:25, 44
2015-02-23, 16:30, 46
2015-02-23, 16:35, 45
2015-02-23, 16:40, 43
2015-02-23, 16:45, 50
2015-02-23, 16:50, 43
2015-02-23, 16:55, 37
2015-02-23, 17:00, 40
2015-02-23, 17:05, 41
2015-02-23, 17:10, 43
2015-02-23, 17:15, 36
2015-02-23, 17:20, 32
2015-02-23, 17:25, 38
2015-02-23, 17:30, 45
2015-02-23, 17:35, 40
2015-02-23, 17:40, 51
2015-02-23, 17:45, 41
2015-02-23, 17:50, 44
2015-02-23, 17:55, 46
2015-02-23, 18:00, 53
2015-02-23, 18:05, 55
2015-02-23, 18:10, 53
2015-02-23, 18:15, 51
2015-02-23, 18:20, 52
2015-02-23, 18:25, 48
2015-02-23, 18:30, 53
2015-02-23, 18:35, 61
2015-02-23, 18:40, 66
2015-02-23, 18:45, 70
2015-02-23, 18:50, 63
2015-02-23, 18:55, 66
2015-02-23, 19:00, 52
2015-02-23, 19:05, 51
2015-02-23, 19:10, 60
2015-02-23, 19:15, 65
2015-02-23, 19:20, 73
2015-02-23, 19:25, 73
2015-02-23, 19:30, 74
2015-02-23, 19:35, 72
2015-02-23, 19:40, 74
2015-02-23, 19:45, 72
2015-02-23, 19:50, 83
2015-02-23, 19:55, 89
2015-02-23, 20:00, 92
2015-02-23, 20:05, 95
2015-02-23, 20:10, 96
2015-02-23, 20:15, 99
2015-02-23, 20:20, 83
2015-02-23, 20:25, 80
2015-02-23, 20:30, 83
2015-02-23, 20:35, 80
2015-02-23, 20:40, 80
2015-02-23, 20:45, 80
2015-02-23, 20:50, 75
2015-02-23, 20:55, 73
2015-02-23, 21:00, 77
2015-02-23, 21:05, 76
2015-02-23, 21:10, 72
2015-02-23, 21:15, 63
2015-02-23, 21:20, 59
2015-02-23, 21:25, 59
2015-02-23, 21:30, 71
2015-02-23, 21:35, 72
2015-02-23, 21:40, 73
2015-02-23, 21:45, 75
2015-02-23, 21:50, 72
2015-02-23, 21:55, 71
2015-02-23, 22:00, 69
2015-02-24, 15:35, 99
2015-02-24, 15:40, 70
2015-02-24, 15:45, 72
2015-02-24, 15:50, 65
2015-02-24, 15:55, 66
2015-02-24, 16:00, 45
2015-02-24, 16:05, 37
2015-02-24, 16:10, 37
2015-02-24, 16:15, 39
2015-02-24, 16:20, 33
2015-02-24, 16:25, 39
2015-02-24, 16:30, 45
2015-02-24, 16:35, 41
2015-02-24, 16:40, 38
2015-02-24, 16:45, 46
2015-02-24, 16:50, 59
2015-02-24, 16:55, 57
2015-02-24, 17:00, 45
2015-02-24, 17:05, 57
2015-02-24, 17:10, 62
2015-02-24, 17:15, 72
2015-02-24, 17:20, 67
2015-02-24, 17:25, 60
2015-02-24, 17:30, 53
2015-02-24, 17:35, 51
2015-02-24, 17:40, 45
2015-02-24, 17:45, 19
2015-02-24, 17:50, 14
2015-02-24, 17:55, 12
2015-02-24, 18:00, 12
2015-02-24, 18:05, 10
2015-02-24, 18:10, 10
2015-02-24, 18:15, 9
2015-02-24, 18:20, 14
2015-02-24, 18:25, 9
2015-02-24, 18:30, 8
2015-02-24, 18:35, 4
2015-02-24, 18:40, 2
2015-02-24, 18:45, 0
2015-02-24, 18:50, 0
2015-02-24, 18:55, 6
2015-02-24, 19:00, 13
2015-02-24, 19:05, 6
2015-02-24, 19:10, 3
2015-02-24, 19:15, 4
2015-02-24, 19:20, 1
2015-02-24, 19:25, 12
2015-02-24, 19:30, 0
2015-02-24, 19:35, 5
2015-02-24, 19:40, 8
2015-02-24, 19:45, 17
2015-02-24, 19:50, 29
2015-02-24, 19:55, 29
2015-02-24, 20:00, 28
2015-02-24, 20:05, 29
2015-02-24, 20:10, 38
2015-02-24, 20:15, 36
2015-02-24, 20:20, 30
2015-02-24, 20:25, 27
2015-02-24, 20:30, 29
2015-02-24, 20:35, 27
2015-02-24, 20:40, 25
2015-02-24, 20:45, 26
2015-02-24, 20:50, 25
2015-02-24, 20:55, 21
2015-02-24, 21:00, 30
2015-02-24, 21:05, 25
2015-02-24, 21:10, 26
2015-02-24, 21:15, 32
2015-02-24, 21:20, 37
2015-02-24, 21:25, 41
2015-02-24, 21:30, 51
2015-02-24, 21:35, 47
2015-02-24, 21:40, 49
2015-02-24, 21:45, 52
2015-02-24, 21:50, 50
2015-02-24, 21:55, 35
2015-02-24, 22:00, 27
2015-02-25, 15:35, 99
2015-02-25, 15:40, 80
2015-02-25, 15:45, 74
2015-02-25, 15:50, 76
2015-02-25, 15:55, 64
2015-02-25, 16:00, 56
2015-02-25, 16:05, 55
2015-02-25, 16:10, 52
2015-02-25, 16:15, 55
2015-02-25, 16:20, 52
2015-02-25, 16:25, 42
2015-02-25, 16:30, 36
2015-02-25, 16:35, 29
2015-02-25, 16:40, 25
2015-02-25, 16:45, 29
2015-02-25, 16:50, 36
2015-02-25, 16:55, 36
2015-02-25, 17:00, 37
2015-02-25, 17:05, 37
2015-02-25, 17:10, 38
2015-02-25, 17:15, 44
2015-02-25, 17:20, 52
2015-02-25, 17:25, 58
2015-02-25, 17:30, 66
2015-02-25, 17:35, 60
2015-02-25, 17:40, 62
2015-02-25, 17:45, 52
2015-02-25, 17:50, 49
2015-02-25, 17:55, 52
2015-02-25, 18:00, 51
2015-02-25, 18:05, 49
2015-02-25, 18:10, 48
2015-02-25, 18:15, 43
2015-02-25, 18:20, 43
2015-02-25, 18:25, 41
2015-02-25, 18:30, 41
2015-02-25, 18:35, 43
2015-02-25, 18:40, 43
2015-02-25, 18:45, 47
2015-02-25, 18:50, 54
2015-02-25, 18:55, 56
2015-02-25, 19:00, 56
2015-02-25, 19:05, 57
2015-02-25, 19:10, 57
2015-02-25, 19:15, 52
2015-02-25, 19:20, 47
2015-02-25, 19:25, 44
2015-02-25, 19:30, 40
2015-02-25, 19:35, 36
2015-02-25, 19:40, 40
2015-02-25, 19:45, 40
2015-02-25, 19:50, 37
2015-02-25, 19:55, 38
2015-02-25, 20:00, 33
2015-02-25, 20:05, 29
2015-02-25, 20:10, 28
2015-02-25, 20:15, 26
2015-02-25, 20:20, 23
2015-02-25, 20:25, 29
2015-02-25, 20:30, 24
2015-02-25, 20:35, 16
2015-02-25, 20:40, 8
2015-02-25, 20:45, 0
2015-02-25, 20:50, 1
2015-02-25, 20:55, 8
2015-02-25, 21:00, 18
2015-02-25, 21:05, 20
2015-02-25, 21:10, 23
2015-02-25, 21:15, 23
2015-02-25, 21:20, 27
2015-02-25, 21:25, 21
2015-02-25, 21:30, 32
2015-02-25, 21:35, 26
2015-02-25, 21:40, 41
2015-02-25, 21:45, 32
2015-02-25, 21:50, 36
2015-02-25, 21:55, 39
2015-02-25, 22:00, 41
2015-02-26, 15:35, 0
2015-02-26, 15:40, 48
2015-02-26, 15:45, 69
2015-02-26, 15:50, 99
2015-02-26, 15:55, 78
2015-02-26, 16:00, 69
2015-02-26, 16:05, 72
2015-02-26, 16:10, 62
2015-02-26, 16:15, 48
2015-02-26, 16:20, 42
2015-02-26, 16:25, 35
2015-02-26, 16:30, 53
2015-02-26, 16:35, 40
2015-02-26, 16:40, 58
2015-02-26, 16:45, 57
2015-02-26, 16:50, 64
2015-02-26, 16:55, 53
2015-02-26, 17:00, 78
2015-02-26, 17:05, 67
2015-02-26, 17:10, 70
2015-02-26, 17:15, 64
2015-02-26, 17:20, 59
2015-02-26, 17:25, 56
2015-02-26, 17:30, 50
2015-02-26, 17:35, 54
2015-02-26, 17:40, 53
2015-02-26, 17:45, 49
2015-02-26, 17:50, 41
2015-02-26, 17:55, 41
2015-02-26, 18:00, 43
2015-02-26, 18:05, 39
2015-02-26, 18:10, 38
2015-02-26, 18:15, 35
2015-02-26, 18:20, 35
2015-02-26, 18:25, 32
2015-02-26, 18:30, 32
2015-02-26, 18:35, 30
2015-02-26, 18:40, 29
2015-02-26, 18:45, 32
2015-02-26, 18:50, 33
2015-02-26, 18:55, 33
2015-02-26, 19:00, 34
2015-02-26, 19:05, 39
2015-02-26, 19:10, 41
2015-02-26, 19:15, 33
2015-02-26, 19:20, 37
2015-02-26, 19:25, 39
2015-02-26, 19:30, 42
2015-02-26, 19:35, 42
2015-02-26, 19:40, 46
2015-02-26, 19:45, 47
2015-02-26, 19:50, 50
2015-02-26, 19:55, 53
2015-02-26, 20:00, 55
2015-02-26, 20:05, 53
2015-02-26, 20:10, 49
2015-02-26, 20:15, 35
2015-02-26, 20:20, 40
2015-02-26, 20:25, 43
2015-02-26, 20:30, 46
2015-02-26, 20:35, 71
2015-02-26, 20:40, 66
2015-02-26, 20:45, 69
2015-02-26, 20:50, 64
2015-02-26, 20:55, 70
2015-02-26, 21:00, 66
2015-02-26, 21:05, 69
2015-02-26, 21:10, 57
2015-02-26, 21:15, 57
2015-02-26, 21:20, 59
2015-02-26, 21:25, 61
2015-02-26, 21:30, 57
2015-02-26, 21:35, 67
2015-02-26, 21:40, 62
2015-02-26, 21:45, 65
2015-02-26, 21:50, 67
2015-02-26, 21:55, 67
2015-02-26, 22:00, 67
2015-02-27, 15:35, 21
2015-02-27, 15:40, 0
2015-02-27, 15:45, 9
2015-02-27, 15:50, 21
2015-02-27, 15:55, 7
2015-02-27, 16:00, 21
2015-02-27, 16:05, 28
2015-02-27, 16:10, 36
2015-02-27, 16:15, 36
2015-02-27, 16:20, 33
2015-02-27, 16:25, 33
2015-02-27, 16:30, 39
2015-02-27, 16:35, 40
2015-02-27, 16:40, 42
2015-02-27, 16:45, 47
2015-02-27, 16:50, 49
2015-02-27, 16:55, 57
2015-02-27, 17:00, 58
2015-02-27, 17:05, 64
2015-02-27, 17:10, 59
2015-02-27, 17:15, 64
2015-02-27, 17:20, 67
2015-02-27, 17:25, 69
2015-02-27, 17:30, 65
2015-02-27, 17:35, 61
2015-02-27, 17:40, 78
2015-02-27, 17:45, 73
2015-02-27, 17:50, 77
2015-02-27, 17:55, 76
2015-02-27, 18:00, 76
2015-02-27, 18:05, 79
2015-02-27, 18:10, 87
2015-02-27, 18:15, 88
2015-02-27, 18:20, 87
2015-02-27, 18:25, 90
2015-02-27, 18:30, 99
2015-02-27, 18:35, 96
2015-02-27, 18:40, 96
2015-02-27, 18:45, 94
2015-02-27, 18:50, 91
2015-02-27, 18:55, 85
2015-02-27, 19:00, 82
2015-02-27, 19:05, 79
2015-02-27, 19:10, 79
2015-02-27, 19:15, 78
2015-02-27, 19:20, 79
2015-02-27, 19:25, 76
2015-02-27, 19:30, 78
2015-02-27, 19:35, 76
2015-02-27, 19:40, 76
2015-02-27, 19:45, 70
2015-02-27, 19:50, 69
2015-02-27, 19:55, 69
2015-02-27, 20:00, 71
2015-02-27, 20:05, 73
2015-02-27, 20:10, 66
2015-02-27, 20:15, 63
2015-02-27, 20:20, 58
2015-02-27, 20:25, 53
2015-02-27, 20:30, 59
2015-02-27, 20:35, 60
2015-02-27, 20:40, 54
2015-02-27, 20:45, 48
2015-02-27, 20:50, 43
2015-02-27, 20:55, 42
2015-02-27, 21:00, 42
2015-02-27, 21:05, 40
2015-02-27, 21:10, 37
2015-02-27, 21:15, 34
2015-02-27, 21:20, 33
2015-02-27, 21:25, 41
2015-02-27, 21:30, 40
2015-02-27, 21:35, 44
2015-02-27, 21:40, 38
2015-02-27, 21:45, 34
2015-02-27, 21:50, 25
2015-02-27, 21:55, 35
2015-02-27, 22:00, 33
2015-03-02, 15:35, 85
2015-03-02, 15:40, 73
2015-03-02, 15:45, 78
2015-03-02, 15:50, 87
2015-03-02, 15:55, 86
2015-03-02, 16:00, 94
2015-03-02, 16:05, 99
2015-03-02, 16:10, 94
2015-03-02, 16:15, 89
2015-03-02, 16:20, 75
2015-03-02, 16:25, 78
2015-03-02, 16:30, 70
2015-03-02, 16:35, 69
2015-03-02, 16:40, 59
2015-03-02, 16:45, 51
2015-03-02, 16:50, 47
2015-03-02, 16:55, 29
2015-03-02, 17:00, 33
2015-03-02, 17:05, 31
2015-03-02, 17:10, 37
2015-03-02, 17:15, 32
2015-03-02, 17:20, 29
2015-03-02, 17:25, 41
2015-03-02, 17:30, 36
2015-03-02, 17:35, 44
2015-03-02, 17:40, 56
2015-03-02, 17:45, 44
2015-03-02, 17:50, 46
2015-03-02, 17:55, 41
2015-03-02, 18:00, 45
2015-03-02, 18:05, 46
2015-03-02, 18:10, 46
2015-03-02, 18:15, 45
2015-03-02, 18:20, 31
2015-03-02, 18:25, 30
2015-03-02, 18:30, 29
2015-03-02, 18:35, 21
2015-03-02, 18:40, 22
2015-03-02, 18:45, 29
2015-03-02, 18:50, 16
