2015-02-03, 16:50, 50
2015-02-03, 16:55, 50
2015-02-03, 17:00, 50
2015-02-03, 17:05, 42
2015-02-03, 17:10, 50
2015-02-03, 17:15, 54
2015-02-03, 17:20, 92
2015-02-03, 17:25, 72
2015-02-03, 17:30, 67
2015-02-03, 17:35, 75
2015-02-03, 17:40, 70
2015-02-03, 17:45, 70
2015-02-03, 17:50, 72
2015-02-03, 17:55, 58
2015-02-03, 18:00, 25
2015-02-03, 18:05, 4
2015-02-03, 18:10, 2
2015-02-03, 18:15, 1
2015-02-03, 18:20, 17
2015-02-03, 18:25, 18
2015-02-03, 18:30, 0
2015-02-03, 18:35, 4
2015-02-03, 18:40, 1
2015-02-03, 18:45, 2
2015-02-03, 18:50, 11
2015-02-03, 18:55, 5
2015-02-03, 19:00, 2
2015-02-03, 19:05, 4
2015-02-03, 19:10, 2
2015-02-03, 19:15, 8
2015-02-03, 19:20, 20
2015-02-03, 19:25, 22
2015-02-03, 19:30, 34
2015-02-03, 19:35, 42
2015-02-03, 19:40, 51
2015-02-03, 19:45, 57
2015-02-03, 19:50, 60
2015-02-03, 19:55, 57
2015-02-03, 20:00, 70
2015-02-03, 20:05, 70
2015-02-03, 20:10, 61
2015-02-03, 20:15, 58
2015-02-03, 20:20, 57
2015-02-03, 20:25, 57
2015-02-03, 20:30, 51
2015-02-03, 20:35, 54
2015-02-03, 20:40, 64
2015-02-03, 20:45, 65
2015-02-03, 20:50, 70
2015-02-03, 20:55, 70
2015-02-03, 21:00, 61
2015-02-03, 21:05, 70
2015-02-03, 21:10, 71
2015-02-03, 21:15, 67
2015-02-03, 21:20, 71
2015-02-03, 21:25, 68
2015-02-03, 21:30, 80
2015-02-03, 21:35, 85
2015-02-03, 21:40, 77
2015-02-03, 21:45, 84
2015-02-03, 21:50, 99
2015-02-03, 21:55, 92
2015-02-03, 22:00, 99
2015-02-04, 15:35, 6
2015-02-04, 15:40, 45
2015-02-04, 15:45, 42
2015-02-04, 15:50, 29
2015-02-04, 15:55, 37
2015-02-04, 16:00, 34
2015-02-04, 16:05, 28
2015-02-04, 16:10, 36
2015-02-04, 16:15, 26
2015-02-04, 16:20, 0
2015-02-04, 16:25, 10
2015-02-04, 16:30, 18
2015-02-04, 16:35, 26
2015-02-04, 16:40, 54
2015-02-04, 16:45, 72
2015-02-04, 16:50, 81
2015-02-04, 16:55, 82
2015-02-04, 17:00, 80
2015-02-04, 17:05, 80
2015-02-04, 17:10, 78
2015-02-04, 17:15, 82
2015-02-04, 17:20, 90
2015-02-04, 17:25, 90
2015-02-04, 17:30, 99
2015-02-04, 17:35, 85
2015-02-04, 17:40, 94
2015-02-04, 17:45, 89
2015-02-04, 17:50, 89
2015-02-04, 17:55, 82
2015-02-04, 18:00, 79
2015-02-04, 18:05, 75
2015-02-04, 18:10, 74
2015-02-04, 18:15, 85
2015-02-04, 18:20, 82
2015-02-04, 18:25, 88
2015-02-04, 18:30, 86
2015-02-04, 18:35, 82
2015-02-04, 18:40, 87
2015-02-04, 18:45, 87
2015-02-04, 18:50, 83
2015-02-04, 18:55, 83
2015-02-04, 19:00, 88
2015-02-04, 19:05, 90
2015-02-04, 19:10, 85
2015-02-04, 19:15, 86
2015-02-04, 19:20, 70
2015-02-04, 19:25, 66
2015-02-04, 19:30, 64
2015-02-04, 19:35, 70
2015-02-04, 19:40, 67
2015-02-04, 19:45, 73
2015-02-04, 19:50, 68
2015-02-04, 19:55, 57
2015-02-04, 20:00, 65
2015-02-04, 20:05, 65
2015-02-04, 20:10, 83
2015-02-04, 20:15, 65
2015-02-04, 20:20, 54
