Date,Time,Open,High,Low,Close,Volume,OpenInt
2014-12-04,21:20:00,10.82,10.82,10.82,10.82,873,0
2014-12-04,21:25:00,10.819,10.819,10.819,10.819,1010,0
2014-12-04,21:35:00,10.809,10.809,10.809,10.809,2028,0
2014-12-04,21:50:00,10.819,10.829,10.819,10.829,2073,0
2014-12-05,15:35:00,10.839,10.839,10.839,10.839,406,0
2014-12-05,15:50:00,10.839,10.839,10.839,10.839,303,0
2014-12-05,16:45:00,10.848,10.848,10.848,10.848,446,0
2014-12-05,16:50:00,10.858,10.858,10.858,10.858,203,0
2014-12-05,17:05:00,10.878,10.878,10.878,10.878,1317,0
2014-12-05,17:35:00,10.829,10.829,10.829,10.829,238,0
2014-12-05,17:50:00,10.868,10.868,10.858,10.868,2125,0
2014-12-05,18:00:00,10.878,10.878,10.878,10.878,618,0
2014-12-05,19:00:00,10.868,10.878,10.868,10.868,1421,0
2014-12-05,19:10:00,10.858,10.858,10.858,10.858,101,0
2014-12-05,19:25:00,10.878,10.878,10.878,10.878,2028,0
2014-12-05,19:30:00,10.858,10.858,10.858,10.858,1010,0
2014-12-05,19:40:00,10.878,10.878,10.878,10.878,182,0
2014-12-05,20:25:00,10.848,10.848,10.839,10.839,1521,0
2014-12-05,20:40:00,10.858,10.898,10.858,10.898,482,0
2014-12-05,21:05:00,10.858,10.858,10.858,10.858,1521,0
2014-12-05,21:40:00,10.888,10.888,10.888,10.888,101,0
2014-12-05,21:50:00,10.858,10.858,10.839,10.839,707,0
2014-12-05,22:00:00,10.839,10.839,10.839,10.839,101,0
2014-12-08,15:55:00,10.799,10.799,10.799,10.799,203,0
2014-12-08,16:00:00,10.809,10.809,10.809,10.809,228,0
2014-12-08,16:05:00,10.819,10.819,10.819,10.819,116,0
2014-12-08,16:30:00,10.819,10.819,10.799,10.819,3344,0
2014-12-08,16:50:00,10.809,10.809,10.809,10.809,195,0
2014-12-08,17:00:00,10.809,10.809,10.809,10.809,202,0
2014-12-08,17:15:00,10.789,10.789,10.779,10.779,913,0
2014-12-08,17:20:00,10.799,10.799,10.799,10.799,101,0
2014-12-08,17:25:00,10.819,10.819,10.819,10.819,203,0
2014-12-08,17:50:00,10.799,10.799,10.799,10.799,4663,0
2014-12-08,17:55:00,10.789,10.789,10.789,10.789,1721,0
2014-12-08,18:15:00,10.789,10.789,10.789,10.789,1927,0
2014-12-08,18:20:00,10.779,10.779,10.779,10.779,2028,0
2014-12-08,18:25:00,10.76,10.77,10.76,10.76,709,0
2014-12-08,19:15:00,10.779,10.779,10.779,10.779,202,0
2014-12-08,20:05:00,10.76,10.76,10.75,10.75,1997,0
2014-12-08,20:20:00,10.75,10.75,10.75,10.75,203,0
2014-12-08,20:40:00,10.76,10.76,10.75,10.75,2027,0
2014-12-08,20:55:00,10.77,10.77,10.77,10.77,202,0
2014-12-08,21:05:00,10.77,10.77,10.77,10.77,202,0
2014-12-08,21:10:00,10.77,10.77,10.73,10.74,67106,0
2014-12-08,21:15:00,10.74,10.76,10.73,10.74,12260,0
2014-12-08,21:20:00,10.75,10.75,10.75,10.75,1237,0
2014-12-08,21:25:00,10.75,10.75,10.75,10.75,1216,0
2014-12-08,21:30:00,10.76,10.77,10.76,10.77,809,0
2014-12-08,21:35:00,10.77,10.77,10.76,10.76,2836,0
2014-12-09,15:40:00,10.562,10.562,10.553,10.553,505,0
2014-12-09,15:45:00,10.543,10.543,10.543,10.543,202,0
2014-12-09,15:50:00,10.533,10.533,10.533,10.533,913,0
2014-12-09,16:05:00,10.553,10.553,10.553,10.553,764,0
2014-12-09,16:10:00,10.562,10.562,10.562,10.562,275,0
2014-12-09,16:15:00,10.572,10.602,10.572,10.602,505,0
2014-12-09,16:35:00,10.523,10.523,10.523,10.523,404,0
2014-12-09,17:20:00,10.582,10.582,10.582,10.582,1116,0
2014-12-09,17:40:00,10.553,10.553,10.553,10.553,606,0
2014-12-09,17:45:00,10.553,10.553,10.553,10.553,1012,0
2014-12-09,17:50:00,10.553,10.553,10.523,10.553,1887,0
2014-12-09,18:40:00,10.513,10.513,10.513,10.513,406,0
2014-12-09,19:05:00,10.553,10.582,10.543,10.582,2230,0
2014-12-09,19:50:00,10.582,10.582,10.582,10.582,3548,0
2014-12-09,19:55:00,10.582,10.612,10.582,10.592,2936,0
2014-12-09,20:10:00,10.592,10.592,10.592,10.592,303,0
2014-12-09,20:15:00,10.592,10.602,10.582,10.582,3133,0
2014-12-09,20:45:00,10.562,10.562,10.553,10.553,507,0
2014-12-09,20:55:00,10.592,10.592,10.592,10.592,473,0
2014-12-09,21:20:00,10.582,10.592,10.582,10.592,1056,0
2014-12-09,21:30:00,10.572,10.572,10.572,10.572,101,0
2014-12-09,21:35:00,10.572,10.572,10.572,10.572,101,0
2014-12-09,21:55:00,10.572,10.572,10.572,10.572,152,0
2014-12-10,15:35:00,10.641,10.641,10.641,10.641,103,0
2014-12-10,15:45:00,10.671,10.671,10.671,10.671,101,0
2014-12-10,15:50:00,10.681,10.681,10.681,10.681,1368,0
2014-12-10,16:30:00,10.602,10.681,10.602,10.681,2028,0
2014-12-10,16:45:00,10.562,10.562,10.562,10.562,303,0
2014-12-10,16:55:00,10.553,10.553,10.553,10.553,202,0
2014-12-10,17:25:00,10.592,10.622,10.592,10.622,891,0
2014-12-10,18:20:00,10.572,10.572,10.572,10.572,505,0
2014-12-10,18:25:00,10.572,10.572,10.572,10.572,466,0
2014-12-10,18:35:00,10.562,10.562,10.562,10.562,1128,0
2014-12-10,19:05:00,10.582,10.582,10.572,10.572,1723,0
2014-12-10,19:40:00,10.572,10.572,10.572,10.572,632,0
2014-12-10,20:10:00,10.533,10.543,10.523,10.543,608,0
2014-12-10,20:15:00,10.543,10.543,10.533,10.543,1010,0
2014-12-10,20:20:00,10.543,10.553,10.533,10.553,606,0
2014-12-10,20:25:00,10.543,10.543,10.543,10.543,709,0
2014-12-10,20:30:00,10.533,10.533,10.503,10.513,19265,0
2014-12-10,20:35:00,10.533,10.543,10.513,10.513,2734,0
