Date,Time,Open,High,Low,Close,Volume,OpenInt
2015-01-20,16:55:00,1.07,1.07,1.07,1.07,100,0
2015-01-20,17:05:00,1.07,1.07,1.07,1.07,471,0
2015-01-20,17:20:00,1.06,1.07,1.06,1.06,10600,0
2015-01-20,17:25:00,1.07,1.07,1.07,1.07,206,0
2015-01-20,17:40:00,1.06,1.06,1.06,1.06,2400,0
2015-01-20,17:45:00,1.07,1.07,1.06,1.07,9165,0
2015-01-20,17:55:00,1.07,1.07,1.07,1.07,500,0
2015-01-20,18:05:00,1.07,1.07,1.07,1.07,900,0
2015-01-20,18:15:00,1.07,1.07,1.07,1.07,100,0
2015-01-20,18:35:00,1.07,1.07,1.07,1.07,2560,0
2015-01-20,18:40:00,1.07,1.07,1.07,1.07,13400,0
2015-01-20,18:50:00,1.07,1.07,1.07,1.07,100,0
2015-01-20,19:25:00,1.07,1.07,1.07,1.07,700,0
2015-01-20,19:30:00,1.07,1.07,1.07,1.07,1000,0
2015-01-20,19:45:00,1.07,1.07,1.06,1.06,2200,0
2015-01-20,20:05:00,1.06,1.06,1.05,1.05,2958,0
2015-01-20,20:15:00,1.05,1.05,1.05,1.05,2500,0
2015-01-20,20:20:00,1.04,1.05,1.04,1.05,17100,0
2015-01-20,20:25:00,1.05,1.05,1.05,1.05,3025,0
2015-01-20,20:40:00,1.04,1.05,1.04,1.05,400,0
2015-01-20,20:45:00,1.05,1.05,1.04,1.04,6200,0
2015-01-20,20:50:00,1.05,1.05,1.04,1.04,400,0
2015-01-20,20:55:00,1.04,1.04,1.04,1.04,21050,0
2015-01-20,21:00:00,1.03,1.04,1.03,1.03,3000,0
2015-01-20,21:10:00,1.04,1.04,1.02,1.02,2126,0
2015-01-20,21:15:00,1.03,1.04,1.02,1.04,2700,0
2015-01-20,21:20:00,1.04,1.04,1.04,1.04,100,0
2015-01-20,21:25:00,1.04,1.04,1.01,1.03,7100,0
2015-01-20,21:30:00,1.03,1.03,1.03,1.03,300,0
2015-01-20,21:35:00,1.03,1.03,1.02,1.02,8200,0
2015-01-20,21:40:00,1.02,1.02,1.02,1.02,200,0
2015-01-20,21:45:00,1.04,1.05,1.04,1.05,8400,0
2015-01-20,21:50:00,1.05,1.05,1.05,1.05,100,0
2015-01-20,21:55:00,1.04,1.05,1.04,1.05,600,0
2015-01-20,22:00:00,1.04,1.05,1.04,1.05,8858,0
2015-01-21,15:40:00,1.05,1.05,1.05,1.05,2560,0
2015-01-21,15:45:00,1.05,1.05,1.05,1.05,300,0
2015-01-21,15:50:00,1.07,1.07,1.07,1.07,100,0
2015-01-21,15:55:00,1.05,1.05,1.05,1.05,200,0
2015-01-21,16:00:00,1.05,1.05,1.05,1.05,2700,0
2015-01-21,16:05:00,1.05,1.05,1.05,1.05,500,0
2015-01-21,16:10:00,1.05,1.05,1.02,1.02,2900,0
2015-01-21,16:15:00,1.02,1.02,1.02,1.02,1140,0
2015-01-21,16:20:00,1.02,1.03,1.02,1.02,400,0
2015-01-21,16:25:00,1.03,1.03,1.03,1.03,100,0
2015-01-21,16:30:00,1.02,1.02,1.02,1.02,400,0
2015-01-21,16:35:00,1.0,1.0,1.0,1.0,100,0
2015-01-21,16:40:00,1.0,1.01,1.0,1.01,1711,0
2015-01-21,16:45:00,1.04,1.04,1.04,1.04,2500,0
2015-01-21,16:50:00,1.01,1.01,1.0,1.0,400,0
2015-01-21,16:55:00,1.0,1.0,1.0,1.0,100,0
2015-01-21,17:00:00,1.02,1.04,1.0,1.04,725,0
2015-01-21,17:05:00,1.0,1.0,1.0,1.0,300,0
2015-01-21,17:10:00,1.0,1.0,1.0,1.0,100,0
2015-01-21,17:15:00,1.04,1.04,1.04,1.04,200,0
2015-01-21,17:25:00,1.01,1.01,1.0,1.0,200,0
2015-01-21,17:30:00,1.01,1.01,1.01,1.01,100,0
2015-01-21,17:35:00,1.02,1.03,1.02,1.03,1100,0
2015-01-21,17:45:00,1.01,1.01,1.01,1.01,100,0
2015-01-21,17:50:00,1.01,1.01,1.01,1.01,200,0
2015-01-21,17:55:00,1.01,1.02,1.01,1.02,700,0
2015-01-21,18:00:00,1.01,1.01,1.01,1.01,100,0
2015-01-21,18:05:00,1.01,1.01,1.01,1.01,100,0
2015-01-21,18:10:00,1.01,1.01,1.01,1.01,100,0
2015-01-21,18:15:00,1.02,1.02,1.01,1.01,200,0
2015-01-21,18:20:00,1.01,1.02,1.01,1.02,500,0
2015-01-21,18:30:00,1.02,1.02,1.02,1.02,1100,0
2015-01-21,18:40:00,1.01,1.01,1.01,1.01,200,0
2015-01-21,18:45:00,1.01,1.01,1.01,1.01,600,0
2015-01-21,18:50:00,1.02,1.02,1.02,1.02,1000,0
2015-01-21,18:55:00,1.02,1.03,1.02,1.03,1600,0
2015-01-21,19:00:00,1.05,1.05,1.04,1.05,4100,0
2015-01-21,19:10:00,1.04,1.04,1.04,1.04,200,0
2015-01-21,19:15:00,1.05,1.05,1.05,1.05,400,0
2015-01-21,19:20:00,1.04,1.04,1.04,1.04,3450,0
2015-01-21,19:30:00,1.05,1.05,1.05,1.05,300,0
2015-01-21,19:40:00,1.04,1.04,1.04,1.04,300,0
2015-01-21,19:45:00,1.04,1.05,1.04,1.04,6900,0
2015-01-21,20:25:00,1.02,1.05,1.02,1.02,3900,0
2015-01-21,20:30:00,1.02,1.02,1.01,1.01,12000,0
2015-01-21,20:35:00,1.02,1.02,1.01,1.01,300,0
2015-01-21,20:40:00,1.01,1.01,1.01,1.01,400,0
2015-01-21,20:45:00,1.02,1.02,1.01,1.01,1300,0
2015-01-21,20:55:00,1.02,1.02,1.02,1.02,200,0
2015-01-21,21:00:00,1.01,1.01,1.01,1.01,301,0
2015-01-21,21:10:00,1.01,1.01,1.01,1.01,300,0
2015-01-21,21:15:00,1.01,1.01,1.01,1.01,600,0
2015-01-21,21:35:00,1.01,1.01,1.01,1.01,100,0
2015-01-21,21:40:00,1.02,1.02,1.02,1.02,3125,0
2015-01-21,21:50:00,1.03,1.03,1.02,1.03,7700,0
2015-01-21,21:55:00,1.04,1.05,1.03,1.03,20900,0
2015-01-21,22:00:00,1.03,1.06,1.02,1.06,8275,0
2015-01-22,15:35:00,1.01,1.01,1.0,1.0,3500,0
2015-01-22,15:40:00,1.04,1.04,1.01,1.03,3100,0
2015-01-22,15:45:00,1.01,1.01,1.01,1.01,200,0
